Country,ds,y_tr,y_repr_tr,adjusted_val,y_tst,yhat,level_1,adjustment_Forecasts_test,final_prediction
Zimbabwe,2012-01-01,,,,55.6,65.65364407250125,7.0,-30.87293731756492,34.78070675493633
Algeria,2013-01-01,,,,74.6,65.84668139222526,8.0,24.43324314216071,90.27992453438597
Bangladesh,2013-01-01,,,,69.6,65.84668139222526,8.0,10.362397761126653,76.20907915335192
Bolivia,2013-01-01,,,,67.0,65.84668139222526,8.0,6.926207714827367,72.77288910705263
Botswana,2013-01-01,,,,62.0,65.84668139222526,8.0,-22.643290989050673,43.203390403174595
Congo,2013-01-01,,,,62.7,65.84668139222526,8.0,-17.89873302467145,47.94794836755381
Egypt,2013-01-01,,,,70.1,65.84668139222526,8.0,9.880319065244592,75.72700045746986
El Salvador,2013-01-01,,,,71.8,65.84668139222526,8.0,15.991293671571718,81.83797506379699
Gabon,2013-01-01,,,,64.8,65.84668139222526,8.0,-3.580057519441829,62.266623872783434
Ghana,2013-01-01,,,,62.4,65.84668139222526,8.0,-0.4660207121577553,65.3806606800675
Guatemala,2013-01-01,,,,71.7,65.84668139222526,8.0,10.623945627361719,76.47062701958698
Honduras,2013-01-01,,,,72.0,65.84668139222526,8.0,8.341510207766419,74.18819159999168
India,2013-01-01,,,,68.5,65.84668139222526,8.0,5.994955054875604,71.84163644710087
Indonesia,2013-01-01,,,,69.3,65.84668139222526,8.0,5.460028372818839,71.3067097650441
Iran,2013-01-01,,,,74.4,65.84668139222526,8.0,13.647449412553682,79.49413080477895
Iraq,2013-01-01,,,,68.3,65.84668139222526,8.0,-2.712650408181689,63.13403098404358
Kenya,2013-01-01,,,,61.4,65.84668139222526,8.0,-17.795388127264985,48.05129326496028
Kiribati,2013-01-01,,,,65.6,65.84668139222526,8.0,3.495970027985913,69.34265142021118
Libya,2013-01-01,,,,72.3,65.84668139222526,8.0,5.493213221733589,71.33989461395885
Maldives,2013-01-01,,,,79.1,65.84668139222526,8.0,21.29323308270676,87.13991447493203
Marshall Islands,2013-01-01,,,,63.5,65.84668139222526,8.0,-0.9080529797908188,64.93862841243444
Mauritania,2013-01-01,,,,63.9,65.84668139222526,8.0,-1.6274615354853699,64.2192198567399
Mongolia,2013-01-01,,,,68.6,65.84668139222526,8.0,-0.6457839280878042,65.20089746413746
Morocco,2013-01-01,,,,72.1,65.84668139222526,8.0,11.178794929003466,77.02547632122872
Myanmar,2013-01-01,,,,64.8,65.84668139222526,8.0,-4.1096973136099235,61.73698407861534
Namibia,2013-01-01,,,,58.7,65.84668139222526,8.0,-18.80766994673647,47.039011445488796
Nauru,2013-01-01,,,,61.2,65.84668139222526,8.0,-8.64753143579361,57.199149956431654
Nicaragua,2013-01-01,,,,72.7,65.84668139222526,8.0,7.820414759024487,73.66709615124975
Oman,2013-01-01,,,,77.2,65.84668139222526,8.0,17.463419440539603,83.31010083276487
Pakistan,2013-01-01,,,,65.1,65.84668139222526,8.0,-5.016401552766987,60.83027983945828
Palau,2013-01-01,,,,64.2,65.84668139222526,8.0,5.732330311198233,71.5790117034235
Papua New Guinea,2013-01-01,,,,64.0,65.84668139222526,8.0,-3.1400056745637652,62.7066757176615
Sao Tome and Principe,2013-01-01,,,,66.3,65.84668139222526,8.0,-5.745239685835508,60.10144170638976
Solomon Islands,2013-01-01,,,,69.2,65.84668139222526,8.0,2.2583842969344494,68.10506568915972
South Africa,2013-01-01,,,,62.5,65.84668139222526,8.0,-11.890438102116356,53.95624329010891
Tajikistan,2013-01-01,,,,68.9,65.84668139222526,8.0,-0.5124105288951473,65.33427086333012
Tuvalu,2013-01-01,,,,64.0,65.84668139222526,8.0,-4.533159829247213,61.31352156297805
Zimbabwe,2013-01-01,,,,57.5,65.84668139222526,8.0,-32.27996750022569,33.566713891999576
Algeria,2014-01-01,,,,75.1,66.03919128757845,9.0,25.815828350177895,91.85501963775634
Bangladesh,2014-01-01,,,,70.0,66.03919128757845,9.0,11.290769132665847,77.32996042024429
Bolivia,2014-01-01,,,,67.2,66.03919128757845,9.0,7.700991930942268,73.74018321852071
Botswana,2014-01-01,,,,62.6,66.03919128757845,9.0,-23.76685667857465,42.27233460900379
Congo,2014-01-01,,,,63.0,66.03919128757845,9.0,-18.61420297456047,47.42498831301798
Egypt,2014-01-01,,,,70.4,66.03919128757845,9.0,10.33659031799052,76.37578160556896
El Salvador,2014-01-01,,,,71.7,66.03919128757845,9.0,16.994893981666564,83.03408526924501
Gabon,2014-01-01,,,,65.0,66.03919128757845,9.0,-3.711885445460421,62.32730584211802
Ghana,2014-01-01,,,,63.0,66.03919128757845,9.0,0.024309157685518556,66.06350044526397
Guatemala,2014-01-01,,,,72.0,66.03919128757845,9.0,11.234760156537718,77.27395144411616
Honduras,2014-01-01,,,,72.3,66.03919128757845,9.0,8.631059753443074,74.67025104102152
India,2014-01-01,,,,69.1,66.03919128757845,9.0,6.602741072234611,72.64193235981305
Indonesia,2014-01-01,,,,69.5,66.03919128757845,9.0,5.664675826215052,71.70386711379349
Iran,2014-01-01,,,,74.8,66.03919128757845,9.0,14.25747196751169,80.29666325509014
Iraq,2014-01-01,,,,68.9,66.03919128757845,9.0,-3.087395991407907,62.95179529617054
Kenya,2014-01-01,,,,61.8,66.03919128757845,9.0,-18.67931504003003,47.359876247548414
Kiribati,2014-01-01,,,,65.8,66.03919128757845,9.0,3.7680174421187296,69.80720872969718
Libya,2014-01-01,,,,71.5,66.03919128757845,9.0,5.1548006666179536,71.1939919541964
Maldives,2014-01-01,,,,79.4,66.03919128757845,9.0,22.43004632794106,88.4692376155195
Marshall Islands,2014-01-01,,,,63.6,66.03919128757845,9.0,-0.9415794489081506,65.0976118386703
Mauritania,2014-01-01,,,,64.2,66.03919128757845,9.0,-1.5726755138274517,64.466515773751
Mongolia,2014-01-01,,,,69.0,66.03919128757845,9.0,-0.5866993813865744,65.45249190619187
Morocco,2014-01-01,,,,72.5,66.03919128757845,9.0,11.841076691156132,77.88026797873458
Myanmar,2014-01-01,,,,65.1,66.03919128757845,9.0,-4.134244616687514,61.904946670890936
Namibia,2014-01-01,,,,59.8,66.03919128757845,9.0,-19.722027223576372,46.31716406400207
Nauru,2014-01-01,,,,61.8,66.03919128757845,9.0,-8.980758213429525,57.05843307414892
Nicaragua,2014-01-01,,,,72.8,66.03919128757845,9.0,8.252225618362656,74.2914169059411
Oman,2014-01-01,,,,77.4,66.03919128757845,9.0,17.927841501982527,83.96703278956097
Pakistan,2014-01-01,,,,65.3,66.03919128757845,9.0,-5.310432914762599,60.72875837281585
Palau,2014-01-01,,,,63.9,66.03919128757845,9.0,6.117307032590048,72.1564983201685
Papua New Guinea,2014-01-01,,,,64.3,66.03919128757845,9.0,-3.254819725127568,62.78437156245088
Sao Tome and Principe,2014-01-01,,,,66.8,66.03919128757845,9.0,-6.151779620578025,59.88741166700042
Solomon Islands,2014-01-01,,,,69.2,66.03919128757845,9.0,2.0840721873293906,68.12326347490784
South Africa,2014-01-01,,,,63.4,66.03919128757845,9.0,-12.552805527254387,53.48638576032406
Tajikistan,2014-01-01,,,,69.1,66.03919128757845,9.0,-0.39594612603551127,65.64324516154294
Tuvalu,2014-01-01,,,,64.0,66.03919128757845,9.0,-4.945827533384628,61.09336375419382
Zimbabwe,2014-01-01,,,,58.8,66.03919128757845,9.0,-33.712224271370246,32.3269670162082
Algeria,2015-01-01,,,,75.6,66.23170118293163,10.0,27.229058423646304,93.46075960657794
Bangladesh,2015-01-01,,,,70.5,66.23170118293163,10.0,12.24389356753805,78.47559475046968
Bolivia,2015-01-01,,,,67.3,66.23170118293163,10.0,8.497099180197482,74.72880036312911
Botswana,2015-01-01,,,,63.8,66.23170118293163,10.0,-24.91302060181901,41.318680581112616
Congo,2015-01-01,,,,63.2,66.23170118293163,10.0,-19.342857042549195,46.88884414038243
Egypt,2015-01-01,,,,70.5,66.23170118293163,10.0,10.801119135746745,77.03282031867838
El Salvador,2015-01-01,,,,71.8,66.23170118293163,10.0,18.024679036069294,84.25638021900093
Gabon,2015-01-01,,,,65.5,66.23170118293163,10.0,-3.8461173230388725,62.385583859892755
Ghana,2015-01-01,,,,63.2,66.23170118293163,10.0,0.5327102920250848,66.76441147495672
Guatemala,2015-01-01,,,,72.1,66.23170118293163,10.0,11.859511686592127,78.09121286952376
Honduras,2015-01-01,,,,72.5,66.23170118293163,10.0,8.926613087894125,75.15831427082576
India,2015-01-01,,,,69.6,66.23170118293163,10.0,7.227473687076461,73.4591748700081
Indonesia,2015-01-01,,,,69.7,66.23170118293163,10.0,5.8727392666916005,72.10444044962323
Iran,2015-01-01,,,,75.1,66.23170118293163,10.0,14.878819934341285,81.11052111727291
Iraq,2015-01-01,,,,69.4,66.23170118293163,10.0,-3.470943238599643,62.760757944331985
Kenya,2015-01-01,,,,61.9,66.23170118293163,10.0,-19.582755932140238,46.64894525079139
Kiribati,2015-01-01,,,,66.1,66.23170118293163,10.0,4.049258509337949,70.28095969226958
Libya,2015-01-01,,,,71.7,66.23170118293163,10.0,4.797350379952176,71.02905156288381
Maldives,2015-01-01,,,,79.7,66.23170118293163,10.0,23.58919571656413,89.82089689949576
Marshall Islands,2015-01-01,,,,63.8,66.23170118293163,10.0,-0.9700195887087659,65.26168159422286
Mauritania,2015-01-01,,,,64.5,66.23170118293163,10.0,-1.5160234061425737,64.71567777678905
Mongolia,2015-01-01,,,,69.5,66.23170118293163,10.0,-0.5259181974375653,65.70578298549407
Morocco,2015-01-01,,,,72.9,66.23170118293163,10.0,12.517784168826868,78.7494853517585
Myanmar,2015-01-01,,,,65.6,66.23170118293163,10.0,-4.158876178439234,62.072825004492394
Namibia,2015-01-01,,,,60.7,66.23170118293163,10.0,-20.655925491258156,45.57577569167347
Nauru,2015-01-01,,,,62.3,66.23170118293163,10.0,-9.311856313167144,56.91984486976449
Nicaragua,2015-01-01,,,,73.0,66.23170118293163,10.0,8.694526897575553,74.92622808050719
Oman,2015-01-01,,,,77.7,66.23170118293163,10.0,18.390993306594112,84.62269448952574
Pakistan,2015-01-01,,,,65.7,66.23170118293163,10.0,-5.612960144787346,60.618741038144286
Palau,2015-01-01,,,,63.7,66.23170118293163,10.0,6.517870892210514,72.74957207514214
Papua New Guinea,2015-01-01,,,,64.7,66.23170118293163,10.0,-3.3723227451132094,62.85937843781842
Sao Tome and Principe,2015-01-01,,,,67.2,66.23170118293163,10.0,-6.569964662943801,59.66173651998783
Solomon Islands,2015-01-01,,,,69.6,66.23170118293163,10.0,1.9027295654803136,68.13443074841194
South Africa,2015-01-01,,,,63.9,66.23170118293163,10.0,-13.228063526454784,53.00363765647685
Tajikistan,2015-01-01,,,,69.3,66.23170118293163,10.0,-0.26984485226790333,65.96185633066372
Tuvalu,2015-01-01,,,,64.1,66.23170118293163,10.0,-5.3707486411855765,60.86095254174605
Zimbabwe,2015-01-01,,,,59.6,66.23170118293163,10.0,-35.16970763099859,31.061993551933043
Algeria,2016-01-01,,,,75.7,66.42421107828483,11.0,28.67293336256592,95.09714444085074
Bangladesh,2016-01-01,,,,71.1,66.42421107828483,11.0,13.221771065743255,79.64598214402808
Bolivia,2016-01-01,,,,67.6,66.42421107828483,11.0,9.314529462593008,75.73874054087784
Botswana,2016-01-01,,,,65.5,66.42421107828483,11.0,-26.08178275878375,40.34242831950108
Congo,2016-01-01,,,,63.6,66.42421107828483,11.0,-20.084695228637628,46.3395158496472
Egypt,2016-01-01,,,,70.8,66.42421107828483,11.0,11.27390551851327,77.6981165967981
El Salvador,2016-01-01,,,,72.0,66.42421107828483,11.0,19.080648834779904,85.50485991306473
Gabon,2016-01-01,,,,65.8,66.42421107828483,11.0,-3.982753152177184,62.441457926107645
Ghana,2016-01-01,,,,63.9,66.42421107828483,11.0,1.0591826908609354,67.48339376914576
Guatemala,2016-01-01,,,,72.4,66.42421107828483,11.0,12.498200217524948,78.92241129580978
Honduras,2016-01-01,,,,72.6,66.42421107828483,11.0,9.22817021111957,75.6523812894044
India,2016-01-01,,,,70.1,66.42421107828483,11.0,7.869152899401154,74.29336397768598
Indonesia,2016-01-01,,,,69.8,66.42421107828483,11.0,6.084218694248486,72.50842977253332
Iran,2016-01-01,,,,75.6,66.42421107828483,11.0,15.51149331304247,81.93570439132729
Iraq,2016-01-01,,,,69.0,66.42421107828483,11.0,-3.8632921497568957,62.56091892852793
Kenya,2016-01-01,,,,62.2,66.42421107828483,11.0,-20.5057108035956,45.91850027468922
Kiribati,2016-01-01,,,,66.3,66.42421107828483,11.0,4.339693229643573,70.7639043079284
Libya,2016-01-01,,,,71.8,66.42421107828483,11.0,4.420862361736253,70.84507344002108
Maldives,2016-01-01,,,,79.9,66.42421107828483,11.0,24.77068124857598,91.19489232686081
Marshall Islands,2016-01-01,,,,64.1,66.42421107828483,11.0,-0.9933733991926665,65.43083767909216
Mauritania,2016-01-01,,,,64.8,66.42421107828483,11.0,-1.4575052124307357,64.9667058658541
Mongolia,2016-01-01,,,,69.9,66.42421107828483,11.0,-0.46344037624077716,65.96077070204404
Morocco,2016-01-01,,,,73.3,66.42421107828483,11.0,13.20891736201567,79.6331284403005
Myanmar,2016-01-01,,,,65.7,66.42421107828483,11.0,-4.183591998865085,62.240619079419744
Namibia,2016-01-01,,,,61.7,66.42421107828483,11.0,-21.60936474978182,44.81484632850301
Nauru,2016-01-01,,,,62.7,66.42421107828483,11.0,-9.640825735006477,56.783385343278354
Nicaragua,2016-01-01,,,,73.3,66.42421107828483,11.0,9.147318596663181,75.57152967494801
Oman,2016-01-01,,,,77.9,66.42421107828483,11.0,18.85287485437437,85.27708593265919
Pakistan,2016-01-01,,,,65.9,66.42421107828483,11.0,-5.923983242841227,60.5002278354436
Palau,2016-01-01,,,,63.9,66.42421107828483,11.0,6.9340218900596255,73.35823296834445
Papua New Guinea,2016-01-01,,,,64.8,66.42421107828483,11.0,-3.492514734520691,62.93169634376414
Sao Tome and Principe,2016-01-01,,,,67.5,66.42421107828483,11.0,-6.99979481293284,59.42441626535199
Solomon Islands,2016-01-01,,,,69.8,66.42421107828483,11.0,1.7143564313872202,68.13856750967204
South Africa,2016-01-01,,,,64.7,66.42421107828483,11.0,-13.91621209971756,52.507998978567265
Tajikistan,2016-01-01,,,,69.5,66.42421107828483,11.0,-0.1341067075923199,66.2901043706925
Tuvalu,2016-01-01,,,,64.1,66.42421107828483,11.0,-5.80792315265006,60.616287925634765
Zimbabwe,2016-01-01,,,,60.3,66.42421107828483,11.0,-36.65241757911072,29.77179349917411
Algeria,2017-01-01,,,,75.7,66.61724839800884,12.0,30.147453166936778,96.76470156494563
Bangladesh,2017-01-01,,,,71.8,66.61724839800884,12.0,14.22440162728146,80.8416500252903
Bolivia,2017-01-01,,,,67.7,66.61724839800884,12.0,10.153282778128847,76.7705311761377
Botswana,2017-01-01,,,,66.8,66.61724839800884,12.0,-27.27314314946887,39.344105248539975
Congo,2017-01-01,,,,63.8,66.61724839800884,12.0,-20.83971753282577,45.77753086518307
Egypt,2017-01-01,,,,71.3,66.61724839800884,12.0,11.754949466290086,78.37219786429893
El Salvador,2017-01-01,,,,72.3,66.61724839800884,12.0,20.1628033777984,86.78005177580724
Gabon,2017-01-01,,,,66.2,66.61724839800884,12.0,-4.121792932875356,62.49545546513348
Ghana,2017-01-01,,,,64.0,66.61724839800884,12.0,1.6037263541930864,68.22097475220193
Guatemala,2017-01-01,,,,72.6,66.61724839800884,12.0,13.150825749336182,79.76807414734502
Honduras,2017-01-01,,,,72.7,66.61724839800884,12.0,9.53573112311941,76.15297952112824
India,2017-01-01,,,,70.5,66.61724839800884,12.0,8.527778709208697,75.14502710721754
Indonesia,2017-01-01,,,,69.9,66.61724839800884,12.0,6.299114108885709,72.91636250689454
Iran,2017-01-01,,,,76.0,66.61724839800884,12.0,16.155492103615245,82.77274050162409
Iraq,2017-01-01,,,,70.4,66.61724839800884,12.0,-4.264442724879665,62.352805673129176
Kenya,2017-01-01,,,,62.5,66.61724839800884,12.0,-21.448179654396135,45.169068743612705
Kiribati,2017-01-01,,,,66.6,66.61724839800884,12.0,4.639321603035601,71.25657000104444
Libya,2017-01-01,,,,72.5,66.61724839800884,12.0,4.025336611970184,70.64258500997903
Maldives,2017-01-01,,,,79.9,66.61724839800884,12.0,25.9745029239766,92.59175132198544
Marshall Islands,2017-01-01,,,,64.3,66.61724839800884,12.0,-1.011640880359849,65.60560751764899
Mauritania,2017-01-01,,,,65.1,66.61724839800884,12.0,-1.397120932691937,65.2201274653169
Mongolia,2017-01-01,,,,70.2,66.61724839800884,12.0,-0.39926591779620935,66.21798248021263
Morocco,2017-01-01,,,,73.7,66.61724839800884,12.0,13.914476270722547,80.53172466873139
Myanmar,2017-01-01,,,,65.8,66.61724839800884,12.0,-4.2083920779650645,62.408856320043775
Namibia,2017-01-01,,,,62.3,66.61724839800884,12.0,-22.582344999147374,44.034903398861466
Nauru,2017-01-01,,,,63.0,66.61724839800884,12.0,-9.967666478947521,56.64958191906132
Nicaragua,2017-01-01,,,,73.6,66.61724839800884,12.0,9.610600715625539,76.22784911363438
Oman,2017-01-01,,,,77.9,66.61724839800884,12.0,19.313486145323296,85.93073454333214
Pakistan,2017-01-01,,,,66.3,66.61724839800884,12.0,-6.2435022089242445,60.3737461890846
Palau,2017-01-01,,,,64.1,66.61724839800884,12.0,7.365760026137384,73.98300842414622
Papua New Guinea,2017-01-01,,,,65.1,66.61724839800884,12.0,-3.6153956933500107,63.00185270465883
Sao Tome and Principe,2017-01-01,,,,68.3,66.61724839800884,12.0,-7.441270070545138,59.1759783274637
Solomon Islands,2017-01-01,,,,70.0,66.61724839800884,12.0,1.5189527850501081,68.13620118305894
South Africa,2017-01-01,,,,65.4,66.61724839800884,12.0,-14.617251247042704,51.99999715096614
Tajikistan,2017-01-01,,,,69.9,66.61724839800884,12.0,0.01126830799123546,66.62851670600007
Tuvalu,2017-01-01,,,,64.1,66.61724839800884,12.0,-6.257351067778073,60.359897330230766
Zimbabwe,2017-01-01,,,,60.7,66.61724839800884,12.0,-38.16035411570664,28.4568942823022
Algeria,2018-01-01,,,,76.1,66.80975829336202,13.0,31.652617836758836,98.46237613012086
Bangladesh,2018-01-01,,,,72.6,66.80975829336202,13.0,15.251785252152668,82.0615435455147
Bolivia,2018-01-01,,,,67.7,66.80975829336202,13.0,11.013359126804993,77.82311742016702
Botswana,2018-01-01,,,,65.4,66.80975829336202,13.0,-28.487101773874368,38.32265651948765
Congo,2018-01-01,,,,64.1,66.80975829336202,13.0,-21.607923955113623,45.2018343382484
Egypt,2018-01-01,,,,71.4,66.80975829336202,13.0,12.2442509790772,79.05400927243923
El Salvador,2018-01-01,,,,72.6,66.80975829336202,13.0,21.27114266512478,88.08090095848681
Gabon,2018-01-01,,,,66.3,66.80975829336202,13.0,-4.263236665133388,62.54652162822863
Ghana,2018-01-01,,,,64.1,66.80975829336202,13.0,2.166341282021515,68.97609957538354
Guatemala,2018-01-01,,,,72.7,66.80975829336202,13.0,13.817388282025828,80.62714657538785
Honduras,2018-01-01,,,,72.8,66.80975829336202,13.0,9.849295823893645,76.65905411725566
India,2018-01-01,,,,70.7,66.80975829336202,13.0,9.203351116499075,76.0131094098611
Indonesia,2018-01-01,,,,70.3,66.80975829336202,13.0,6.517425510603267,73.32718380396528
Iran,2018-01-01,,,,76.2,66.80975829336202,13.0,16.810816306059603,83.62057459942163
Iraq,2018-01-01,,,,71.5,66.80975829336202,13.0,-4.674394963967952,62.13536332939407
Kenya,2018-01-01,,,,62.7,66.80975829336202,13.0,-22.410162484541825,44.399595808820195
Kiribati,2018-01-01,,,,66.9,66.80975829336202,13.0,4.948143629514035,71.75790192287606
Libya,2018-01-01,,,,72.8,66.80975829336202,13.0,3.6107731306539748,70.42053142401599
Maldives,2018-01-01,,,,80.0,66.80975829336202,13.0,27.200660742766004,94.01041903612803
Marshall Islands,2018-01-01,,,,64.5,66.80975829336202,13.0,-1.0248220322103165,65.7849362611517
Mauritania,2018-01-01,,,,65.3,66.80975829336202,13.0,-1.3348705669261796,65.47488772643584
Mongolia,2018-01-01,,,,71.2,66.80975829336202,13.0,-0.3333948221038625,66.47636347125817
Morocco,2018-01-01,,,,74.0,66.80975829336202,13.0,14.634460894947487,81.44421918830952
Myanmar,2018-01-01,,,,66.5,66.80975829336202,13.0,-4.233276415739174,62.57648187762285
Namibia,2018-01-01,,,,62.6,66.80975829336202,13.0,-23.57486623935481,43.23489205400721
Nauru,2018-01-01,,,,63.2,66.80975829336202,13.0,-10.292378544990271,56.51737974837175
Nicaragua,2018-01-01,,,,73.8,66.80975829336202,13.0,10.084373254462628,76.89413154782466
Oman,2018-01-01,,,,78.0,66.80975829336202,13.0,19.772827179440895,86.58258547280292
Pakistan,2018-01-01,,,,66.5,66.80975829336202,13.0,-6.571517043036398,60.23824125032563
Palau,2018-01-01,,,,64.4,66.80975829336202,13.0,7.813085300443788,74.62284359380581
Papua New Guinea,2018-01-01,,,,65.2,66.80975829336202,13.0,-3.7409656216011706,63.06879267176085
Sao Tome and Principe,2018-01-01,,,,68.4,66.80975829336202,13.0,-7.8943904357806955,58.91536785758133
Solomon Islands,2018-01-01,,,,70.2,66.80975829336202,13.0,1.3165186264689765,68.126276919831
South Africa,2018-01-01,,,,65.7,66.80975829336202,13.0,-15.331180968430223,51.4785773249318
Tajikistan,2018-01-01,,,,70.4,66.80975829336202,13.0,0.16628019448276277,66.97603848784479
Tuvalu,2018-01-01,,,,64.2,66.80975829336202,13.0,-6.719032386569621,60.0907259067924
Zimbabwe,2018-01-01,,,,61.4,66.80975829336202,13.0,-39.69351724078635,27.116241052575674
Algeria,2019-01-01,,,,76.5,67.00226818871522,14.0,33.18842737203214,100.19069556074736
Bangladesh,2019-01-01,,,,72.8,67.00226818871522,14.0,16.303921940356886,83.3061901290721
Bolivia,2019-01-01,,,,67.8,67.00226818871522,14.0,11.894758508621457,78.89702669733668
Botswana,2019-01-01,,,,65.5,67.00226818871522,14.0,-29.723658632000237,37.27860955671498
Congo,2019-01-01,,,,62.7,67.00226818871522,14.0,-22.389314495501186,44.61295369321404
Egypt,2019-01-01,,,,71.4,67.00226818871522,14.0,12.741810056874609,79.74407824558983
El Salvador,2019-01-01,,,,72.6,67.00226818871522,14.0,22.405666696759038,89.40793488547426
Gabon,2019-01-01,,,,66.6,67.00226818871522,14.0,-4.407084348951281,62.59518383976394
Ghana,2019-01-01,,,,64.7,67.00226818871522,14.0,2.747027474346236,69.74929566306146
Guatemala,2019-01-01,,,,73.1,67.00226818871522,14.0,14.497887815593879,81.5001560043091
Honduras,2019-01-01,,,,72.9,67.00226818871522,14.0,10.168864313442274,77.17113250215749
India,2019-01-01,,,,70.9,67.00226818871522,14.0,9.895870121272303,76.89813830998753
Indonesia,2019-01-01,,,,70.5,67.00226818871522,14.0,6.739152899401161,73.74142108811638
Iran,2019-01-01,,,,76.1,67.00226818871522,14.0,17.47746592037555,84.47973410909077
Iraq,2019-01-01,,,,71.6,67.00226818871522,14.0,-5.093148867021757,61.90911932169347
Kenya,2019-01-01,,,,62.9,67.00226818871522,14.0,-23.391659294032674,43.61060889468254
Kiribati,2019-01-01,,,,67.1,67.00226818871522,14.0,5.2661593090788665,72.2684274977941
Libya,2019-01-01,,,,72.5,67.00226818871522,14.0,3.177171917787616,70.17944010650284
Maldives,2019-01-01,,,,80.1,67.00226818871522,14.0,28.44915470494417,95.45142289365938
Marshall Islands,2019-01-01,,,,64.7,67.00226818871522,14.0,-1.032916854744066,65.96935133397116
Mauritania,2019-01-01,,,,65.7,67.00226818871522,14.0,-1.2707541151334618,65.73151407358176
Mongolia,2019-01-01,,,,71.8,67.00226818871522,14.0,-0.26582708916373643,66.73644109955148
Morocco,2019-01-01,,,,74.3,67.00226818871522,14.0,15.368871234690499,82.37113942340572
Myanmar,2019-01-01,,,,66.6,67.00226818871522,14.0,-4.2582450121874125,62.744023176527804
Namibia,2019-01-01,,,,63.1,67.00226818871522,14.0,-24.586928470404132,42.41533971831109
Nauru,2019-01-01,,,,63.5,67.00226818871522,14.0,-10.614961933134733,56.387306255580484
Nicaragua,2019-01-01,,,,74.1,67.00226818871522,14.0,10.568636213174443,77.57090440188966
Oman,2019-01-01,,,,78.0,67.00226818871522,14.0,20.230897956727162,87.23316614544238
Pakistan,2019-01-01,,,,66.8,67.00226818871522,14.0,-6.908027745177685,60.09424044353754
Palau,2019-01-01,,,,64.8,67.00226818871522,14.0,8.275997712978839,75.27826590169406
Papua New Guinea,2019-01-01,,,,65.5,67.00226818871522,14.0,-3.869224519274169,63.13304366944105
Sao Tome and Principe,2019-01-01,,,,68.5,67.00226818871522,14.0,-8.359155908639515,58.643112280075705
Solomon Islands,2019-01-01,,,,70.4,67.00226818871522,14.0,1.1070539556438304,68.10932214435906
South Africa,2019-01-01,,,,66.2,67.00226818871522,14.0,-16.058001263880108,50.94426692483511
Tajikistan,2019-01-01,,,,70.9,67.00226818871522,14.0,0.33092895188226734,67.33319714059749
Tuvalu,2019-01-01,,,,64.3,67.00226818871522,14.0,-7.192967109024702,59.80930107969052
Zimbabwe,2019-01-01,,,,61.3,67.00226818871522,14.0,-41.25190695434985,25.75036123436537
Algeria,2020-01-01,,,,74.5,67.1947780840684,15.0,34.75488177275665,101.94965985682505
Bangladesh,2020-01-01,,,,72.0,67.1947780840684,15.0,17.38081169189411,84.57558977596251
Bolivia,2020-01-01,,,,64.5,67.1947780840684,15.0,12.797480923578231,79.99225900764664
Botswana,2020-01-01,,,,65.6,67.1947780840684,15.0,-30.98281372384649,36.21196436022191
Congo,2020-01-01,,,,63.8,67.1947780840684,15.0,-23.183889153988453,44.01088893007995
Egypt,2020-01-01,,,,71.0,67.1947780840684,15.0,13.247626699682314,80.44240478375072
El Salvador,2020-01-01,,,,71.1,67.1947780840684,15.0,23.566375472701186,90.76115355676959
Gabon,2020-01-01,,,,66.5,67.1947780840684,15.0,-4.553335984329034,62.64144209973937
Ghana,2020-01-01,,,,64.1,67.1947780840684,15.0,3.34578493116725,70.54056301523565
Guatemala,2020-01-01,,,,71.8,67.1947780840684,15.0,15.192324350040346,82.38710243410875
Honduras,2020-01-01,,,,71.5,67.1947780840684,15.0,10.494436591765295,77.6892146758337
India,2020-01-01,,,,70.1,67.1947780840684,15.0,10.605335723528366,77.80011380759677
Indonesia,2020-01-01,,,,68.8,67.1947780840684,15.0,6.964296275279393,74.1590743593478
Iran,2020-01-01,,,,74.8,67.1947780840684,15.0,18.15544094656309,85.3502190306315
Iraq,2020-01-01,,,,69.1,67.1947780840684,15.0,-5.520704434041075,61.674073650027324
Kenya,2020-01-01,,,,62.7,67.1947780840684,15.0,-24.39267008286869,42.80210800119971
Kiribati,2020-01-01,,,,67.3,67.1947780840684,15.0,5.593368641730109,72.78814672579851
Libya,2020-01-01,,,,72.5,67.1947780840684,15.0,2.724532973371115,69.91931105743951
Maldives,2020-01-01,,,,79.9,67.1947780840684,15.0,29.71998481051112,96.91476289457952
Marshall Islands,2020-01-01,,,,65.0,67.1947780840684,15.0,-1.0359253479611006,66.1588527361073
Mauritania,2020-01-01,,,,64.5,67.1947780840684,15.0,-1.2047715773137837,65.99000650675463
Mongolia,2020-01-01,,,,72.1,67.1947780840684,15.0,-0.19656271897583089,66.99821536509258
Morocco,2020-01-01,,,,73.9,67.1947780840684,15.0,16.117707289951575,83.31248537401999
Myanmar,2020-01-01,,,,66.8,67.1947780840684,15.0,-4.283297867309781,62.91148021675862
Namibia,2020-01-01,,,,62.8,67.1947780840684,15.0,-25.61853169229534,41.57624639177307
Nauru,2020-01-01,,,,63.4,67.1947780840684,15.0,-10.935416643380904,56.2593614406875
Nicaragua,2020-01-01,,,,71.8,67.1947780840684,15.0,11.063389591760988,78.25816767582938
Oman,2020-01-01,,,,74.8,67.1947780840684,15.0,20.687698477182103,87.88247656125051
